id 	dialog 
40171	Vị đại gia này. Tôi đến đây để hiến bưởi thơm ngọt, muốn đưa cho các vị thưởng thức
40172	Bưởi to như vậy, ăn vào chắc thỏa mãn
40173	Ừ. để chúng ta ăn thử xem
40174	Nè, há miệng ngươi ra coi, muốn ăn ta à. Cẩn thận ta bẻ răng người bây giờ
40175	Hả, quả bưởi này biết nói hả
40176	Chắc là quả bưởi đặc biệt, không ăn không được
40177	Các người làm gì đó
40178	Nhưng? Quả bưởi này..sao lại...kỳ lạ
40179	Quái? không phải chứ! Ta cảm thấy trang phục dữu tử này mặc vào rất thích...
40180	Ta không chỉ biết nói, ta còn khinh thường ngươi, xem đây
40181	Là như vậy à
40182	2 chúng ta nhân lúc hung gia chưa phát hiện, nếm 2 miếng trước xem
40183	Thích ăn như vậy, ta cho ngươi ăn no nè...
40184	Thiếu hiệp quả nhiên bản lĩnh cao siêu, mạnh hơn cả yêu quái, bắt bạn cũng không được
40185	Thiếu hiệp đã tuyên chiến với đám yêu quái như vậy, vậy cũng không chắc sẽ lại hóa trang thành bưởi nữa, nên cột huy hiệu của bạn thích trang bị gì thì cứ làm
40186	Yêu quái tiếp theo nhất định càng ngày càng lợi hại, để tránh thiếu hiệp phải mất tinh thần chăm sóc lão tôi, lão hủ đó không theo thiếu hiệp đi được. Xin hãy cẩn thận
40187	Tôi bất kể ông làm cái gì, tóm lại nếu ông không đáp được, tôi sẽ bắt ông ăn thịt
40188	Xảy ra chuyện gì vậy? Ồn ào, ồn đến nổi ta không ngủ được
40189	Khởi bẩm hung gia! Lão này nói là muốn tấn cống bưởi, nhưng ngay cả 1 câu khẩu lệnh cũng không đáp được
40190	Lão đầu! ta nói 1 câu ngươi đáp 1 câu, nếu không được thì đừng trách ta
40191	(Lòng nghĩ) Hỏng rồi! Lão dữu nông nhất thời quá gấp gáp, không trả lời được, ta phải tùy cơ ứng biến thôi, giúp ông ta trả lời
40192	Bưởi ở Dữu trang thơm ngọt!  Câu tiếp theo là?
40193	Chỉ có Nhị hung không thể ăn được
40194	Ngươi nói cái gì?
40195	Tôi...tôi nói là chỉ có nhị hung mới có thể thưởng thức
40196	Ừ! Cũng được, 1 câu này nữa? Bưởi thơm lại đến! Ðể ta miếng lớn ăn! Câu tiếp theo là gì?
40197	Bưởi hư đến! Ðể ngươi trở tay không kịp
40198	Ta nói các ngươi những tên yêu quái, không đi tu thành chính quả, lại đến đây ức hiếp bách tính lương thiện, ta sẽ bắt các ngươi, trở về chính đạo
40199	Kẻ kiêu ngạo kia. Dám giả trang muốn tấn cống bưởi đùa với lão gia. Nói, ai phái ngươi đến
40200	Hoàng Dịch phái đến
40201	Thục Sơn phái đến
40202	Dữu gia trang phái đến
40203	Ðáng nói lung tung gì đó. Tiểu quỷ nghe lệnh! Biến hắn thành bưởi cho ta
40204	Các tiểu quỷ nghe lệnh! Làm thịt hắn cho ta
40205	Thiếu hiệp bản lĩnh cao siêu. Ðánh được bọn chuột nhát gan này
40206	Yêu quái tiếp theo chắc sẽ khó ứng phó hơn, thiếu hiệp phải cẩn thận
40207	Tên nhóc lợi hại kia, nếu đủ gan thì đuổi đi, ta để ngươi đến không thể về
40208	Tiểu tử ngốc. Ngươi đúng là gán dám đuổi theo
40209	Các tiểu quỷ nghe lệnh. Bắt tên khốn khiếp này cho ta
40210	Mọi người cùng lên nào
40211	Ðồ yêu quái! Hiện giờ còn lại ngươi. Gặp bổn thiếu hiệp xem như ngươi xui xẻo rồi, đưa cổ chịu chém đi
40212	(Kinh khủng) á á....
40213	Haha, Hương dữu thần công mà ta khổ luyện, cuối cùng cũng xuất chiêu được rồi. Ngươi xui rồi
40214	Ai dám làm bị thương thuộc hạ ta, đoạt bưởi của ta, ta sẽ cùng hắn liều mạng, đừng cho rằng Hương dữu nhị hung dễ bắt nạt
40215	Tên kia! Thân thể người mạnh dữ, ánh mắt như lửa, toàn thân phát ra khí công mạnh mẽ, quả nhiên có tư cách làm đối thủ của ta
40216	Ðáng...ghét! Tại sao ...ta sẽ thua ngươi...ta không can tâm
40217	Lại cũng...không ăn được...bưởi thơm ngọt. Ta không được rồi. Hu hu
40218	Thiếu hiệp quả nhiên lợi hại! Thay chúng tôi đánh bại đám yêu quái này, Dữu gia trang tôi mới có thể khôi phục lại cuộc sống bình yên
40219	Không cần khách khí. Giúp người yếu thế, bảo vệ hòa bình thế giới, vốn là trách nhiệm của tôi, việc nhỏ này vốn không phải là gì
40220	(Tiếng vật phẩm rơi) Ding Dong
40221	Có thứ gì rơi từ người Văn Ðán Hung tinh xuống đất
40222	Tôi nhặt xem đó là thứ gì
40223	Hóa ra là 2 bộ trang phục Thỏ đáng yêu, nghĩ chắc nhất định là bảo vật quý của Hương Dữu Nhị Hung, mang theo bên thân, bạn chọn 1 cái thích mang đi đi
40224	Quái lực thố tử
40225	Kỳ trí thố tử
40226	Thiếu hiệp. Khi bạn ngụy trang thành bưởi, cột huy hiệu không thể đặt trang bị. Nếu không thì 1 chút cũng không giống bưởi. Chắc chắn sẽ bị phát hiện
40227	Sao thiếu hiệp lại làm mất trang phục dữu tử? Tôi đã may rất cực, nhưng thấy bạn muốn giúp Dữu gia trang chúng tôi đánh yêu quái, tôi lại làm cho bạn 1 bộ
40228	Tiểu tiên! Tôi đã lao tâm khổ tứ, cuối cùng tìm được miếng vụn Kim tỏa phiến rồi
40229	Miếng vụn Kim tỏa phiến này, đã dính sự hôi thối của Hung tà, cần phải dùng khí tiên linh, sau khi rửa sạch nói, mới có thể khôi phục diện mạo vốn có
40230	Còn nếu Quản Lộ thần muốn giúp bạn bói toán, bạn phải suy nghĩ kỹ, mới có thể thẩm thấu được Cố trung đạo lý
40231	Bạn có tìm lại được phần còn sót lại của Kim tỏa phiến đó không?
40232	Nữ vương Ty My Hô của nước Tà Mã Ðài cũng biết ít nhiều đối với đạo bói toán, chi bằng bạn đến nhà tranh Tà Mã Ðài gặp bà ta, nói không chừng có thể thăm dò được tin tức
40233	Thiếu hiệp quay lại rồi, tình hình thế nào?
40234	Quản Lộ thần tính nói với ta câu này rồi "Mang tinh tây lạc, tận hồ nhất huyệt! Mang tinh đông khởi, chỉ hô nhất tự"
40235	Tiếp đó lại nói "Nhất thiện nhất ác, đồng quy nhất thân, thời dã! thời dã" nghe được ta không hiểu
40236	Hóa ra như vậy. Ðể tôi giải thích cho
40237	"Mang tin tây lạc, tận hồ nhất huyệt" ý là có thứ rơi ở phía Tây, rơi đến 1 động huyệt. Còn "Mang tin đông khởi, chỉ hồ nhất tự" có ý là thứ đồ mọc lên ở phía Ðông, đến 1 cái đảo thì dừng lại
40238	"Nhất thiện nhất ác, đồng quy nhất thân" là nói 1 mặt lương thiện và 1 mặt tà ác cuối cùng cũng sẽ tụ tập trên cùng 1 thân người. Còn "Thời dã! Thời dã"...tôi không rõ lắm
40239	Theo ý Tiểu Tiên giải thích xem ra, tôi phải tìm được cái động huyệt đó mới có thể giải được bí ẩn
40240	Ðộng huyệt trên thế gian nhiều như vậy, rốt cuộc là cái nào? Trong thời gian ngắn cũng không thể thăm dò hết, nhưng theo câu Mang Tinh Ðông khởi xem ra, chi bằng bắt đầu từ đảo nhỏ phía Ðông
40241	Vậy phải đến đó tìm Dao Nhưỡng mỹ tửu này sao?
40242	Có 1 loại rượu mùi vị rất ngon, do dùng nước ở Dao Trì mà chưng cất thành, nếu là loại rượu này, tin rằng Quản Lộ nhất định rất vui
40243	Rượu này rất quý, nghe nói là chỉ có anh hùng anh dũng giết địch mới có thể được ban thưởng
40244	(Lòng nghĩ) Anh hùng anh dũng giết địch...có thể là phải dùng số điểm chiến công trong đại chiến dịch mới có thê đổi được phần thưởng
40245	Nếu bạn tìm được Dao nhưỡng, thì mau đến nhà trọ Lạc Dương gặp Quản Lộ tiên sinh, trễ thì sẽ không kịp
40246	Hóa ra là thiếu hiệp. Sau khi chia tay từ lần trước, đã lâu không gặp
40247	Tôi 1 chút manh mối cũng không có, tôi vốn không biết phải đi đến đó tìm được phần còn sót Kim tỏa phiến đó
40248	Nếu thời gian kéo dài càng lâu, phần sót lại Kim tỏa phiến có thể dẫn ra nhiều vật mà hung tà không tốt, còn nếu Kim tỏa phiến này bòn tà ác đã từng đeo qua, thì sẽ gây ra họa mà người ta không thể tưởng tượng
40249	Tôi biết trong nhà trọ Lạc Dương có vị thần bói toán như thần, gọi là Quản Lộ, nếu bạn đến ông ta thỉnh giáo, có thể hỏi được 1 chút manh mối
40250	Nhưng nghe được vật yêu thích của thần bói, nên trước khi thỉnh giáo ông ta, đều phải dâng rượu ngon, bạn phải đi tìm 1 bình rượu ngon, ông ta mới có thể giúp bạn
40251	Loại Quỳnh tương mỹ tửu trên thế giới nhiều như vậy, phải dâng tặng loại đó thì Quản Lộ thần mới mạn nguyện
40252	(Lòng nghĩ) Câu mà Thần nió, cuối cùng có ý gì? Xem ra là phải quay về Phổ Cát đảo tìm Kim Tỏa tiểu tiên, xin ông ta giải thích rõ cho bạn
40253	Chào Quản Lộ thần! Tôi có bình rượu mà dùng nước Dao Trì chưng cất thành, đặc biết mang đến dâng ông, xin ông có thể giúp tôi bói 1 quẻ, chỉ lối cho tôi
40254	Haha, cát hạ quá khách khí
40255	Bạn đã vì ta dâng tặng rượu ngon này, ta đương nhiên sẽ bói cho cát hạ 1 quẻ, nói đi. Bạn vì việc gì mà đến đây
40256	Tôi trước đây trong hội nhân duyên, phân biệt được 2 loài miếng vụn Kim toản phiến và Kim tỏa phiến hư, tôi biết Kim tỏa phiến chắc còn có phần sót lại khác, nhưng tôi lại không thể tìm được, nên muốn thần chỉ điểm cho tôi chút ít
40257	Tôi bói cho bạn 1 quẻ
40258	Trong 50 số, dùng 40 có 9, phân thành 2, giống 2 treo 1, giống 3 hào lấy 4, giống 4
40259	Có ý nghĩa là..."Mang tinh tây lạc, tận hồ nhất huyệt! Mang tinh đông khởi, chỉ hồ nhất tự"
40260	"Nhất thiện nhất ác, đồng quy nhất thân, thời dã! Thời dã", tôi đã nói hết, phần còn lại phải dựa vào sự hiểu biết của chính bạn, giờ tôi phải thưởng thức Dao nhưỡng mỹ tửu đây
40261	Ðây chẳng phải Quản Lộ thần bói sao? Tôi lại quân chuẩn bị Dao nhưỡng mỹ tửu cho ông rồi
40262	Ta chính là nữ vương Ty My Hô thống trị cả nước Tà Mã Ðài
40263	Còn trong thời gian này, 4 miếng Kim tỏa phiến phân tán, không biết đã biến hóa ra gì rồi, lại dẫn phát sức lực thần bí không thể tưởng tượng, nên phần sót lại của kim tỏa phiến phân tán này, lại cũng không thể ghép hoàn chỉnh rồi
40264	Tôi không có chút manh mối gì, vốn không biết phải đến đó tìm phần sót lại Kim tỏa phiến đó
40265	Bạn đến Quỷ Vương động tìm Yêu quỷ vương, tìm hắn thăm dò xem xem, hoặc có thể 1 phần sót lại của Kim tỏa phiến nào trong đó, không bay đi mà vẫn còn lưu lại ở Tà Mã Ðài
40266	Ừ...căn cứ sự hiển thị quẻ Sơn trư cốt...
40267	Tôi đã thấy được phần sót lại Kim tỏa phiến bạn muốn tìm trên Sơn Trư Cốt, và có nguồn gốc khá lớn đối với bản thân bạn
40268	Thiếu hiệp có thể phải nhớ Yêu quỷ vương không? Khi ban đầu bạn đánh bại Yêu quỷ vương, lại đánh vỡ Kim tỏa phiến Yêu quỷ vương đeo trước ngực thành 4 miếng, từ đó 4 miếng này phân tán khắp nơi
40269	Bái kiến nữ vương Ty My Hô! Có 1 việc muốn nữ vương gip1 tôi bói toán giải tích, không biết Nữ vương có tiện không
40270	Ðương nhiên có thể! Nhưng ngươi phải dựa vào tục lệ tìm được 3 Sơn Trư cốt về đây, tôi mới có thể giúp bạn bói
40271	Tiếng kêu này không phải của Yêu quỷ vương sao? Sao lại bi ai như vậy
40272	Tôi đau đầu quá
40273	Yêu quỷ vương! Ngươi vẫn khỏe chứ? Ngươi ở đâu
40274	Ðừng dựa vào ta, ta không thể điều khiển chính mình nữa rồi
40275	Ðau thấu trời! Mau dừng lại cho ta
40276	Xem ra hiện giờ phần sót lại Kim tỏa phiến này đã không thể ở lại bên ta, nếu không thì Yêu quỷ vương nhất định sẽ xuất hiện
40277	Tôi lấy miếng vụn Kim tỏa phiến này đến Ðảo Cát Phổ, giao cho Kim tỏa tiểu tiên, xin ông thay tôi bảo quản
40278	Ta gần đây không biết thế nào, trong thân có năng lương dị thương mãnh liệt, chạy loạn trong người tôi
40279	Năng lượng dị thường này, luôn khiến ta ngu dốt, có lúc lại giống như muốn xé vỡ mình, ta bắt chước cũng không lại là chính mình
40280	Ông vừa kêu là nói trong người có năng lượng dị thường mãnh liệt, đã không thể điều khiển chính mình, sau này ảo hóa thành Yểu kim quỷ vương, ta không chịu được nên sẽ chế phục ông, mong ông thông cảm
40281	Nếu không có thiếu hiệp kịp thời ra tay, năng lượng dị thường mãnh liệt đó sẽ nuốt mất ta, biến thành Yêu kim quỷ vương, đến lúc sẽ ra khỏi động để hại người khác
40282	Ta nghĩ năng lượng dị thường khiến ta mất đi sự điều khiển đó, chắc là miếng vụn kim tỏa phiến trong tay bạn
40283	Miếng vụn Kim tỏa phiến! Có thể chính là...
40284	Kim tỏa phiến ta đeo trước ngực lúc đó, khi bị đánh vỡ thành 4 miếng, ta dùng hết khí lực giữ lại 1 trong 4 miếng, nhưng sau này phần sót lại Kim tỏa phiến lại sản sinh ra năng lượng dị thường, khiến ta không thể điều khiển chính mình
40285	Hiện tại vị trí còn thừa trên người bạn còn đủ đặt quà của ta không?
40286	Sao tôi lại quên dẫn theo Vân Du toán mệnh tiên cùng đến nói
40287	Ngựa của ta
40288	Ðêm qua sơn thú lại xuất hiện, và lại ăn thịt mất 1 con ngựa, giờ phải làm sao đây
40289	Tối qua tôi lại nghe được âm thanh kêu giận dữ thấu trời đó, thế là tôi cẩn thận ra ngoài phòng lén xem, đột nhiên thấy được bóng dáng rất lớn từ phía Nam bay qua
40290	Khi ánh trăng chiếu lớn, tôi ngờ ngợ thấy được 1 quái vật đáng sợ có 2 đôi cánh, và 6 cái chân còn có 1 cái miệng đầy máu đáng sợ
40291	Ghê quá....kinh sợ quá
40292	Ngựa chết không thể sống lại, Trang Giá ca người đừng đau buồn. Hay là đi lấy ngựa đưa đi an táng đi
40293	Ừ. Quả nhiên không ngoài sự dự đoán của tôi, tà vật đó thật đang ở đây
40294	Tôi sẽ đi thu phục nó, quyết không để nói ở đây tiếp tục lộng hành nữa
40295	Nếu dựa vào cách nói của lão nông phu, nơi nghỉ của quái vật đó là ở phía Nam
40296	Ừ. Nếu tôi đoán không sai, sào huyệt của quái vật đó chắc sau thôn Hà Sáo, khu núi phía Tây Nam gần đầu nguồn Hoàng Hà
40297	Tôi đi đánh đuổi sơn thú, để thôn Hà Sáo trở lại cuộc sống yên ổn
40298	Sơn thú tuy lộng hành khắp nơi, nhưng hành tung của chúng rất khó tìm, vốn không biết xuất hiện ở đâu?
40299	Tôi nghe người ta nói trong bộ lạc Tây Tiên  Ty, gần đây có một thầy đoán mệnh, chi bằng bạn đi tìm ông ta giúp, nói không chừng có thể được ông ta chỉ điểm, biết được tung tích sơn thú
40300	1, 2 tháng gần đây, thường xảy ra ngựa chết không nguyên do, trên thân những con ngựa chết này, khắp chỗ đều có vết cắn đáng sợ
40301	Ðặc biệt là mỗi đêm trăng tối gió mạnh, thì nghe được âm thanh giận dữ thấu trời, người già trong thôn đều nói là sơn thú đi tìm thức ăn
40302	Thôn Hà Sáo chúng tôi dựa vào nuôi ngựa để kiếm sống, nếu ngựa trong thôn bị cắn chết, người trong thôn đều chắc phải chết đói
40303	Lão tiên sinh. Tôi từ thôn Hà Sáo đến muốn giúp...
40304	Ðược rồi! Thiếu hiệp không cần nói nhiều, từ lâu tôi đã biết mục đích thiếu hiệp đến đây, và đã chờ ở đây lâu rồi
40305	Lão tiên sinh quả nhiên thần cơ diệu toán, đã sớm biết tôi sẽ đến gặp, bái phục
40306	Tôi không ngại nói với ông, thật ra tôi cũng không phải Tiên đoán mệnh gì, thân phận thật của tôi là Nữ Oa thần thủy tổ
40307	Hóa ra là Nữ Oa đại thần, không biết đại thần đến phàm trần có việc gì?
40308	Năm đó ta tu sửa vết nứt trên trời xảy ra sau khi đám thợ không thể đập vỡ Chu Sơn, phát hiện có vật tà ác, xuyên qua vết nứt để đến nhân gian
40309	Nhiều năm như vậy, tôi không ngừng tìm kiếm vật tà ác này nhưng lại không tìm được, nhưng gần đây tôi phát hiện nơi trong sạch ngoài trại phát ra mùi hôi của tà ác, do đó tôi hóa thân thành người phàm đến đây, hy vọng có thể thăm dò 1 chút manh mối
40310	Gần đây trong thôn Hà Sáo phía Nam, thường có ngựa chết không nguyên do, hơn nữa trên than còn có nhiều vết cắn đáng sợ, lẽ nào có liên quan đến vật tà ác mà ngươi đang tìm
40311	Cũng có thể
40312	Vậy phiền thiếu hiệp dẫn tôi đi đến thôn Hà Sáo, đi thăm dò thử xem
40313	Hóa ra là Nữ Oa đại thần, ngưới có phát hiện được vật tà không?
40314	Tà vật này rất xảo quyệt, tôi truy đuổi tung tích nó đến đây, nghĩ chắc nó nhất định ẩn thân ở động huyệt phía trước
40315	Thả con ngựa đó ra
40316	Tiếp theo giao cho tôi. Tôi dùng Tử kim hồ lô để phong ấn những yêu nghiệt này. Tranh để nó làm loạn trong nhân gian
40317	Y Tịch! ông lập tức dẫn mọi người lên đường theo tôi, chí tại thần tốc
40318	Quan Bình! ông lập tực chuẩn bị lương thực theo sau, đại quân sau khi mang lương thực đến, mục đích cướp được trại Phiền thành
40319	Như hôm nay sĩ khí quân ta rất mạnh, sẽ có thể nhất cử chiếm đoạt trại Phiền thành
40320	Khởi bẩm tướng quân! Quân ta đã chiếm đoạt Tương Dương, nên lúc thích hợp thưởng cho sĩ binh để tiện làm yên lòng quân
40321	Lời tướng quân Mã Lương thật là, tất cả phiền ông đi sắp xếp
40322	Khởi bẩm tướng quân!Quân ta tuy đã chiếm đoạt Tương Dương,khiến Tào quân sợ hãi,nhưng tôi cho rằng Ðại đô đốc Lữ Mông của Ðông Ngô đóng binh ở Lục Khẩu,chắc có ý công Kinh Châu,nếu ông ta lãnh binh đến,không biết tướng quân có kế sách ứng đối không?
40323	Việc này trong lòng tôi từ lâu có đôi sách, ông đã nhắc như vậy rồi, thì giao cho ông đi làm
40324	Ông lập tức lãnh binh đến bờ Trường Giang, cứ cách mấy dặm đặt Phong hỏa đài, nếu Lữ Mông lãnh binh công đánh, bạn sẽ phóng hỏa, tôi lập tức lãnh binh đến
40325	Trước khi tướng quân xuất chinh, tuy đã lệnh cho Mi Phương và Phó Sĩ Nhân thủ quan ải, nhưng tôi từ đầu đến cuối cảm thấy không bảo toàn, tướng quân có nên phái 1 người khi tướng quân không ở đó, trấn tổng đô Kinh Châu không?
40326	Cái này ông không cần lo lắng. Tôi từ lâu đã phái Phan Tuấn trấn thủ Kinh Châu khi tôi không có ở đó, để đề phòng Tôn Quyền thèm muốn
40327	Nhưng tướng quân!Phan Tuấn là người đố kỵ và ham lợi,tôi cảm thấy không thể dùng,chi bằng để đô lương Triệu Lũy làm tổng đô Kinh Châu,Triệu Lũy là người trung thành và liêm trực,nếu có Triệu Lũy tổng đô Kinh Châu,thì mới yên tâm không mất Kinh Châu.
40328	Vương Phủ, ông suy nghĩ quá nhiều rồi. Tôi biết rất rõ Phan Tuấn, việc này không cần thay đổi nữa, huống hồ Triệu Lũy nắm giữ lương thực cũng là trọng trách, ông không cần đa nghi, mau lãnh binh đến xây dựng Phong hỏa đài đi
40329	Thuộc hạ sẽ mau đi làm việc tướng quân giao phó
40330	Tôi dẫn mọi người đến đóng trướng binh ở Phiền thành, thương lượng 1 chút nên hành động hế nào để công đánh Phiền thành, thiếu hiệp cũng cùng đi đi
40331	Nghịch tặc! Còn dám đến xâm phạm Phiền thành của ta
40332	Nghịch tặc...haha! Nếu đại ca ta xem ta là nghịch tặc. Vậy Tào Tháo sao lại được như vậy?
40333	Vô lại! Còn dám so sánh ta với kẻ không có chút công lao gì với thiên hạ, lại con dám tự xưng là Vua sao
40334	Quan Vân Trường ta! Giờ muốn thay Chúa công mở con đường Ðế vương
40335	Ðối phó với bọn tép riu này, hà cớ tướng quân phải động tay, để cho tôi
40336	Khởi bẩm tướng quân. Bàng Ðức người tiên phong Tào quân, hiện tại một mình một ngựa ở trại Phiền thành kêu trận, và chỉ rõ muốn tướng quân ra ứng chiến
40337	Ta một mình một ngựa đến đây, cho ông ta chém
40338	Thiếu hiệp! Phụ thân tôi do chỉ muốn chém Bàng Ðức, xem ra đã vội vàng, tôi lo như vậy ông ấy sẽ trúng ngụy kế của Bàng Ðức
40339	Yên tâm! Tôi theo Quan tướng quân đến trại Phiền thành, không để Tào quân có cơ hội đâu
40340	Tên Bàng Ðức đao pháp rất thạo, quả nhiên xứng đáng làm đối thủ của ta
40341	Cổ xưa cho rằng nghé mới sinh không sợ hổ, phụ thân cho dù trảm được người này, cũng chẳng qua chỉ là chém 1 tên tiểu tốt ở Tây Lương mà thôi. Nếu phụ thân đại nhân có mệnh hệ gì, e rằng sẽ phụ sự ủy thác của bá phụ
40342	Chi bằng để con thay cha xuất chiến, con sẽ lấy đầu tên Bàng Ðức này, nhất cử công đánh trại Phiền thành
40343	Ừ. Con có ý thay cha xuất chinh, ta thấy rất hài lòng, nhưng thân là 1 võ giả, sẽ không chạy tránh khiêu chiến, lòng ta đã quyết, thủ cấp của Bàng Ðức để cha lấy
40344	Ðược! Không ngờ tên Bàng Ðức thật có chút bản lĩnh, ta đến gặp hắn ta, xem hắn ta rốt cuộc có bản lĩnh gì
40345	Liêu Hóa nghe lệnh! Ngươi như hôm nay nhân lúc ta đang làm lơ đễnh Bàng Ðức, thì lập tức lãnh quân công đánh Phiền thành
40346	Thiếu hiệp! Tên Bàng Ðức này cũng rất võ dũng, tôi loa Quan tướng quân sẽ sơ ý, hy vọng bạn cùng đến trại Phiền thành xem tình hình
40347	Khởi bẩm tướng quân!Vu Cấm hiện lãnh thất quân đến trú ở Phiền thành, đại tướng tiên phong là Bàng Ðức, xuất ngôn khiêu khích, còn chuẩn bị 1 cổ quan tài, nói là cùng tướng quân tử chiến, giờ binh đã gần đến thành, kêu trận ngoài trại Phiền thành rồi
40348	Trên thế giới trong chiến trận, có người nào nghe được tên ta mà không khiếp sợ, Bàng Ðức tên tiểu tử còn dám xem thường ta?
40349	Ta sẽ đi gặp hắn ta, xem hắn ta rốt cuộc có bản lĩnh gì
40350	Quan Bình nghe lệnh! Ngươi lập tức lãnh binh đến công đánh Phiền thành, ta đi nghênh chiến với Bàng Ðức, không giết kẻ này thì ta khó yên lòng
40351	Phụ thân đại nhân! Uy danh của người như thái sơn, tên Bàng Ðức này chẳng qua chỉ là 1 hạt cát, sao lại có thể chống lại phụ thân. Ðể con thay cha đi nghênh chiến Bàng Ðức, làm nản nhuệ khí Tào quân
40352	Vậy được! Con đi thăm dò trọng lượng của tên Bàng Ðức này, ta sẽ lãnh binh theo sau
40353	Người ta nói Hổ phụ sinh hổ tử, nghĩ chắc Quan Bình tướng quân sẽ có thể lấy được thủ cấp của tên Bàng Ðức kiêu ngạo này
40354	Khởi bẩm tướng quân! Tướng quân Quan Bình và tướng địch Bàng Ðức đã đại chiến 30 mấy lần, vẫn không phân thắng bại
40355	Quan Vân Trường ở đây! Bàng Ðức mau chịu chết
40356	Haha, lẽ nào Quan huynh chiến ý mạnh mẽ như vậy, Bàng Ðức ta sẽ liều mang với ngươi 1 trận
40357	Chư tướng nghe lệnh! Quan Vũ đã trúng tên, mọi người mau lên
40358	Chẳng qua là 1 chiếc tên tầm thường, đừng cho rằng như vậy có thể đánh ngã được ta
40359	Quan tướng quân người uống nước chút đi. Có tôi ở đây, không ai có thể động đến người
40360	Phụ thân đại nhân, người không sao chứ
40361	Người đâu! Hộ tống Quan tướng quân về trướng nghỉ ngơi
40362	Phụ thân đại nhân trúng tên của Bàng Ðức, xem ra cần phải có thời gian để điều dưỡng, sự giúp đỡ của thiếu hiệp lần này, Quan Bình sẽ không quên
40363	Ta phụng ý chỉ của Ngụy vương, đặc biệt đến đây lấy thủ cấp của Quan Vũ, ta còn chuẩn bị sẳn cho ngươi 1 quan tài. Nếu sợ chết thì mau đầu hàng. Ta sẽ giữ cho ngươi toàn thây
40364	Haha, Quan mỗ tung hoành sa trường mấy mươi năm, bao nhiêu người muốn lấy tính mệnh của Quan mỗ, kết quả đều nằm dưới Thanh long yển nguyệt của ta, hôm nay ngươi cũng không ngoại lệ
40365	Tên kia! Sao ta không biết ngươi lại lợi hại như thế
40366	Tên kia! Không thể thấy được ngươi thật sự có chiêu gì
40367	(Lòng nghĩ) Xem ra hôm nay khó lấy thủ cấp của hắn, đành phải ngày khác tái chiến
40368	(Lòng nghĩ) Xem ra muốn đoạt được Phiền thành, chắc phải giẫm qua thi thể của tên này mới được
40369	Chư tướng nghe lệnh! Trước tiên lui về thủ Phiền thành, Quan Vũ ngươi nghe đây. Lần sau ta nhất định lấy thủ cấp của ngươi, ngươi hãy đợi đđấy
40370	Chư tướng nghe lệnh! Quay về trướng binh Phiền thành, ngày sau tái chiến
40371	Tôi lo lắng đoàn người họ sẽ có bất trắc, hay xin thiếu hiệp cùng đến rừng Mạch thành, trên đường giúp tướng quân Quan Vũ thoát khỏi nguy hiểm
40372	Phụ thân đại nhân! Liêu Hóa đã đột phá vòng vậy đến Thượng Dung xin viện quân rồi
40373	Vậy tốt quá rồi! Hy vọng Liêu Hóa có thể từ Thượng Dung viện binh trở về, giải quyết sự nguy cấp ở Mạch thành
40374	Khởi bẩm tướng quân! Ðông Ngô phái sứ giả Gia Cát Cẩn đến cầu kiến
40375	Quân ta hiện đang giao chiến với Ðông Ngô, nếu tiên sinh đến khuyến Quan mỗ đầu hàng, thì xin mời quay về. Không cần phí lời như vậy
40376	Không phải! Quan tướng quân uy chân1 hoa họ không ai không biết, tôi đến đây mục đích chỉ là xin tướng quân lấy đại cục làm trọng, không cần thiết làm tăng thêm thương vong cho 2 bên, hoàn toàn không phải muốn tướng quân đầu hàng hay gì
40377	Quân đội thuộc Quan tướng quân, nhiều lần cướp đoạt lương thực bên Ðông Ngô chúng tôi, phá hoại quan hệ đồng minh giữa 2 nước
40378	Do đó! Quân tôi mới thu hồi Kinh Châu, và hoàn toàn không phải là nhân cơ hội mà vào, xin tướng quân mau rời khỏi đây, quay về phía Bắc tiếp tục tác chiến với Tào Ngụy, mượn hành động để phát triển mối quan hệ đồng minh giữa 2 nước
40379	Ðông Ngô tôi sẽ kiên thủ phía sau, để Quan tướng quân không còn lo lắng nữa
40380	Haha, giỏi tài ngụy biện. Kế đuổi hổ nuốt sói nói rất hay, ngươi xem ta là con nít 3 tuổi sao
40381	Không, không, người hiểu lầm rồi. Tôi chỉ là...
40382	2 bên giao chiến, luôn không chém sứ giả, nhưng nếu người tiếp tục ở đây ngụy biện, ta lập tức chém ngươi
40383	Ðều là ta quá sơ ý, mới dẫn đến mất Kinh Châu, như hôm nay lại bị khó khăn ở đây, hại các chúng tướng binh sĩ đi theo đến đây tiến lùi cũng không xong
40384	Tướng quân đừng nói như vậy, mọi người theo tướng quân xuất chinh khắp nơi, từ lâu đã không quan tâm đến sống chết
40385	Như hôm nay tình hình thế này, toàn bộ đều là bọn tiểu tặc Ðông Ngô phía sau lợi dụng mà vào, cho dù Khương Tử Nha tái thế cũng không thực hiện được kế gì. Tướng quân không cần quá tự trách như vậy
40386	Chúng ta ở đây muộn để chờ viện quân của Thượng Dung cũng không phải là cách, chi bằng bỏ thành này, nghĩ cách lui về Tây Thục, ngày khác đoạt lại Kinh Châu
40387	Xem ra cũng chỉ có cách này thôi
40388	Chỉnh tề binh mã, chúng ta từ đường nhỏ cửa Bắng xông giết
